feature,frac_compound,frac_source,frac_plate_within_source,frac_residual,ss_total,compartment,feature_type,channel
Cells_Texture_Variance_RNA_10_00_256,0.04622531883560743,0.6799238083064391,0.012664883230067672,0.26118598962788586,66696.58771103332,Cells,Texture,RNA
Cytoplasm_Texture_Entropy_ER_3_02_256,0.011869631982915298,0.8795456300995496,0.05077220119207268,0.05781253672546259,9370.46501667213,Cytoplasm,Texture,ER
Cytoplasm_Intensity_MaxIntensityEdge_ER,0.01631039023501921,0.912610865650768,0.02508137000851566,0.04599737410569707,6062.943186045715,Cytoplasm,Intensity,ER
Image_Texture_DifferenceVariance_DNA_3_00_256,0.0022682923363766057,0.9659934934565307,0.0169986935192352,0.014739520687857468,113668.29008754433,Image,Texture,DNA
Image_Texture_DifferenceVariance_RNA_3_03_256,0.006112262720271473,0.8052506917220547,0.16557378755277133,0.023063258004902533,157631.05899541036,Image,Texture,RNA
Cells_AreaShape_Extent,0.11082473554712756,0.334385768063776,0.010529862911303258,0.5442596334777933,27263.38381019994,Cells,AreaShape,
Cells_Texture_SumAverage_Mito_10_01_256,0.00911738648116571,0.9384162052594615,0.008506134705421135,0.043960273553951615,30015.885463622868,Cells,Texture,Mito
Cells_Intensity_MaxIntensityEdge_RNA,0.0094492198104522,0.9263905061391331,0.01351544555760766,0.05064482849280718,11164.103407645536,Cells,Intensity,RNA
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_20of20,0.027450988684314916,0.7149677113431182,0.04109137863602692,0.2164899213365399,232709.14968674595,Cytoplasm,RadialDistribution,
Cells_Correlation_Overlap_DNA_RNA,0.05231618703040883,0.5733005862974587,0.11947538813310254,0.2549078385390299,14313.75166347114,Cells,Correlation,DNA
Cells_Texture_InverseDifferenceMoment_DNA_10_00_256,0.0119375335713091,0.8392540342394945,0.08597087875438304,0.06283755343481343,5430.935418392787,Cells,Texture,DNA
Cells_Texture_DifferenceEntropy_AGP_5_00_256,0.011717405772390962,0.8799477391309815,0.0500329272118841,0.058301927884743567,16853.082792551344,Cells,Texture,AGP
Nuclei_Granularity_4_DNA,0.26981035319859253,0.3526337563055755,0.010620562285234324,0.36693532821059777,44355.1812161034,Nuclei,Granularity,DNA
Image_Texture_InfoMeas1_RNA_3_02_256,0.05173824927437571,0.7741945597087919,0.01120199601274839,0.1628651950040838,9004.815352781457,Image,Texture,RNA
Nuclei_Texture_InverseDifferenceMoment_RNA_3_00_256,0.005676158487094678,0.9119458552879564,0.030751101177535465,0.05162688504741347,11718.62151663312,Nuclei,Texture,RNA
Image_Texture_Entropy_RNA_5_03_256,0.12077630053360872,0.7575187322509404,0.01269359931961362,0.10901136789583735,6176.125431128587,Image,Texture,RNA
Nuclei_Texture_Entropy_AGP_10_00_256,0.004180356176537093,0.9386252430297097,0.036174316790425154,0.021020084003327985,29262.042782445867,Nuclei,Texture,AGP
Cells_RadialDistribution_MeanFrac_mito_tubeness_16of20,0.14629196115814339,0.2531452044399083,0.11199624677073149,0.4885665876312169,22143.580568097757,Cells,RadialDistribution,
Cells_Texture_SumEntropy_AGP_5_01_256,0.007408922429095874,0.9134447003463986,0.04167852938931102,0.03746784783519444,28880.82533065333,Cells,Texture,AGP
Cytoplasm_Texture_SumEntropy_Mito_10_03_256,0.020484523439092194,0.7748662948880596,0.06712431234359478,0.1375248693292533,9277.579818646058,Cytoplasm,Texture,Mito
Cytoplasm_Texture_SumEntropy_AGP_5_03_256,0.008944568177840818,0.9057554712670518,0.048533132426584746,0.036766828128522604,21628.566972134355,Cytoplasm,Texture,AGP
Nuclei_Intensity_MassDisplacement_ER,0.08971626165250282,0.4224308010555387,0.22744068040678758,0.2604122568851709,12528.462183446121,Nuclei,Intensity,ER
Cells_RadialDistribution_MeanFrac_mito_tubeness_11of20,0.04490836611407038,0.6393544209417874,0.0869753859954385,0.22876182694870364,8417.53902511541,Cells,RadialDistribution,
Cells_Texture_DifferenceVariance_AGP_5_02_256,0.004433544364840459,0.8587112980372881,0.09677925378626234,0.04007590381160902,415460.045111623,Cells,Texture,AGP
Nuclei_RadialDistribution_MeanFrac_ER_1of4,0.03387399169457246,0.6766520272698433,0.06889641176857728,0.22057756926700695,15290.700714249038,Nuclei,RadialDistribution,ER
Nuclei_Texture_SumEntropy_DNA_10_00_256,0.002656040059312319,0.9818274096283424,0.0069110717357634245,0.008605478576582018,5692.949595157425,Nuclei,Texture,DNA
Cells_RadialDistribution_MeanFrac_mito_tubeness_16of16,0.0392201506769872,0.5336088284409383,0.11439408434783896,0.31277693653423555,15435.179692752881,Cells,RadialDistribution,
Cytoplasm_Texture_AngularSecondMoment_DNA_5_02_256,0.0035386215466974343,0.9412730173490945,0.017374762797456384,0.03781359830675168,6962.447144783286,Cytoplasm,Texture,DNA
Cells_Texture_SumAverage_DNA_10_03_256,0.002856410751214736,0.9594341400275769,0.02112096562242625,0.016588483598782237,34486.000581726614,Cells,Texture,DNA
Image_ImageQuality_Scaling_OrigDNA,0.0,0.0,0.0,0.0,0.0,Image,ImageQuality,
Nuclei_Correlation_Overlap_DNA_ER,0.12243775116304785,0.4152082639857791,0.24434798230279267,0.21800600254838054,12540.435861754155,Nuclei,Correlation,DNA
Nuclei_Texture_Correlation_Mito_5_02_256,0.015840529766792164,0.8839493513911926,0.01656962335935467,0.08364049548266055,5195.409259218465,Nuclei,Texture,Mito
Cells_Correlation_RWC_DNA_Mito,0.01785491892745202,0.8643194200447617,0.050618453161953327,0.06720720786583313,21212.089345667926,Cells,Correlation,DNA
Cytoplasm_Correlation_K_ER_AGP,0.009999594660480839,0.8775383426471937,0.011606844995511775,0.10085521769681367,9502.116254525805,Cytoplasm,Correlation,AGP
Image_Texture_Entropy_Mito_3_01_256,0.06276821711972903,0.8452974558198574,0.018897264180233176,0.07303706288018039,5886.679666673076,Image,Texture,Mito
Cytoplasm_Correlation_Manders_RNA_AGP,0.06165358163420685,0.7270062573318384,0.01815597870002008,0.1931841823339346,71872.24202268315,Cytoplasm,Correlation,AGP
Nuclei_Granularity_6_DNA,0.10788302468923038,0.746106374565234,0.020955172747813805,0.12505542799772176,15893.172791143952,Nuclei,Granularity,DNA
Cytoplasm_Texture_InfoMeas2_Mito_5_01_256,0.019674425566628916,0.7945141858154482,0.046704580694146604,0.1391068079237764,7956.167824894601,Cytoplasm,Texture,Mito
Image_Texture_InfoMeas2_Mito_5_02_256,0.23059518574133894,0.4706855230856138,0.07492882039069838,0.22379047078234887,57807.7799736628,Image,Texture,Mito
Cytoplasm_Texture_Variance_Mito_10_03_256,0.1293338399595351,0.3479342001147436,0.05847364945231546,0.4642583104734058,32664.139012815307,Cytoplasm,Texture,Mito
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_8of20,0.018582803364618882,0.5041392050538466,0.07413414516922609,0.4031438464123085,879142.6479886402,Cytoplasm,RadialDistribution,
Image_ImageQuality_MaxIntensity_OrigAGP,0.004224465953383699,0.9168714266149774,0.023087781177665547,0.055816326253973286,8520.365790556027,Image,ImageQuality,
Nuclei_Texture_SumEntropy_ER_10_03_256,0.006821560716113612,0.8974923210655976,0.0412784458398577,0.05440767237843106,12673.486381691573,Nuclei,Texture,ER
Nuclei_Texture_SumVariance_Mito_10_00_256,0.16933766857242283,0.3002268380266709,0.0638475858478092,0.46658790755309704,61722.93165100053,Nuclei,Texture,Mito
Nuclei_Texture_SumVariance_AGP_10_03_256,0.09386241740553725,0.49565912444067833,0.014369097031147554,0.39610936112263684,51622.12494372327,Nuclei,Texture,AGP
Cells_RadialDistribution_RadialCV_DNA_1of4,0.025641143230313065,0.8252208928584144,0.05669711425390307,0.09244084965736944,11213.112945533889,Cells,RadialDistribution,DNA
Nuclei_Texture_Correlation_RNA_5_01_256,0.02836543732642392,0.6472956002495932,0.03868864474200318,0.2856503176819797,8692.468231162535,Nuclei,Texture,RNA
Image_Granularity_12_DNA,0.05736314831992295,0.5606057824759481,0.024105509375171568,0.3579255598289573,10078.658935617059,Image,Granularity,DNA
Image_Texture_DifferenceVariance_ER_3_02_256,0.013680616657412782,0.7082824683721871,0.23326396272376965,0.04477295224663045,57120.93458210598,Image,Texture,ER
Cells_Granularity_5_DNA,0.048835239091407474,0.7773768843593588,0.03217228042445336,0.14161559612478045,28829.87561907997,Cells,Granularity,DNA
Cytoplasm_RadialDistribution_FracAtD_AGP_3of4,0.05021514188001704,0.3595439327472426,0.01658504812285029,0.5736558772498901,40751.64346810269,Cytoplasm,RadialDistribution,AGP
Cells_Texture_AngularSecondMoment_AGP_5_01_256,0.006390546869952265,0.879935038223041,0.07377012588057417,0.03990428902643258,520658.89447608416,Cells,Texture,AGP
Nuclei_AreaShape_Center_X,0.02517854068052364,0.640586821327141,0.01193495118472547,0.32229968680760984,14217.360368441845,Nuclei,AreaShape,
Nuclei_Texture_AngularSecondMoment_DNA_3_01_256,0.0006800770347714034,0.9726058042236765,0.007159954860337152,0.019554163881214996,527652.7234194735,Nuclei,Texture,DNA
Nuclei_Texture_Entropy_DNA_3_03_256,0.003950185556100527,0.9797147361838371,0.007399940430380785,0.008935137829681708,5856.518607317578,Nuclei,Texture,DNA
Nuclei_Texture_InfoMeas2_ER_5_03_256,0.022488377185847404,0.8701122147011418,0.03874534708247587,0.06865406103053505,9451.669279241472,Nuclei,Texture,ER
Image_Intensity_LowerQuartileIntensity_Mito,0.0012869896755743177,0.971587303987896,0.0011562181764187764,0.02596948816011115,141511.5095603169,Image,Intensity,Mito
Cytoplasm_Intensity_StdIntensityEdge_DNA,0.0009774054666117245,0.9581178888835788,0.032834343237511075,0.008070362412298294,15046.593071113766,Cytoplasm,Intensity,DNA
Cytoplasm_Texture_Contrast_DNA_10_00_256,0.00938980134396206,0.8126288684749327,0.10438999542032994,0.0735913347607754,264208.2717938492,Cytoplasm,Texture,DNA
Cells_Texture_InfoMeas2_DNA_3_01_256,0.0006107402699117771,0.985837071542817,0.002761983552755932,0.0107902046345154,47724.07860410957,Cells,Texture,DNA
Cytoplasm_Texture_InfoMeas2_RNA_10_00_256,0.010892093325889259,0.8530174239857896,0.06424515603008575,0.07184532665823556,20100.21417718412,Cytoplasm,Texture,RNA
Cells_Granularity_1_Mito,0.06674036841646412,0.7200610287101278,0.05439238532636091,0.15880621754704707,6370.4212969498385,Cells,Granularity,Mito
Image_ImageQuality_Correlation_OrigRNA_50,0.09322178568552347,0.6275236397558875,0.05667012914432068,0.22258444541426833,7049.402803432856,Image,ImageQuality,
Nuclei_Texture_InfoMeas2_Mito_3_01_256,0.032282755599260624,0.7831344467446214,0.06259221770226979,0.12199057995384817,8132.830643436915,Nuclei,Texture,Mito
Cells_RadialDistribution_MeanFrac_AGP_3of4,0.1208505232768244,0.5067076508520519,0.03237980421686894,0.34006202165425475,30471.404131305593,Cells,RadialDistribution,AGP
Cytoplasm_Intensity_LowerQuartileIntensity_AGP,0.002252885275303847,0.9692405624264331,0.018871105260734565,0.009635447037528526,19483.687072432418,Cytoplasm,Intensity,AGP
Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4,0.28244268403733613,0.26100299066735894,0.022148262022588197,0.43440606327271686,95310.53020192373,Cytoplasm,RadialDistribution,AGP
Cytoplasm_Texture_AngularSecondMoment_AGP_5_03_256,0.012057531250869039,0.7880713672432964,0.14180561078570092,0.05806549072013366,339539.2759593262,Cytoplasm,Texture,AGP
Image_Texture_SumEntropy_DNA_5_01_256,0.019209064085492326,0.9428686559382196,0.004061654338487138,0.03386062563780089,21497.621388895346,Image,Texture,DNA
Nuclei_Granularity_9_RNA,0.0522080118040103,0.7444461617014069,0.030931638063385097,0.17241418843119785,6957.1178640878115,Nuclei,Granularity,RNA
Nuclei_Neighbors_FirstClosestDistance_1,0.35664652338055874,0.22262522922046185,0.01821302420860977,0.40251522319036964,193670.58427764615,Nuclei,Neighbors,
Cells_Granularity_11_Mito,0.06351400569511614,0.631663172219103,0.07109212381432477,0.23373069827145604,7234.582775827653,Cells,Granularity,Mito
Cytoplasm_Texture_Contrast_Mito_10_01_256,0.14619770629239937,0.311679384027784,0.06035434763254824,0.48176856204726853,35588.759971321924,Cytoplasm,Texture,Mito
Cytoplasm_Texture_Correlation_ER_5_00_256,0.04324765658255059,0.6669351831196701,0.06116163005483799,0.22865553024294122,21267.818410466694,Cytoplasm,Texture,ER
Image_ImageQuality_Correlation_OrigAGP_20,0.007513706987768297,0.9271133126079014,0.01574770553821311,0.04962527486611717,7078.188051565034,Image,ImageQuality,
Cells_Correlation_K_RNA_Mito,0.035055323306316874,0.8314083892408659,0.018448438264126666,0.11508784918869051,20692.423046038442,Cells,Correlation,Mito
Nuclei_Granularity_8_Mito,0.03852447323582994,0.6311558360538201,0.10013288071700925,0.2301868099933407,8897.659562879102,Nuclei,Granularity,Mito
Cytoplasm_Texture_DifferenceEntropy_Mito_10_02_256,0.035483984281508195,0.7230808886770209,0.07316393320661049,0.16827119383486036,10011.5703494757,Cytoplasm,Texture,Mito
Image_Texture_Contrast_DNA_3_01_256,0.0006971671423658741,0.9622637204295835,0.027199052457019812,0.00984005997103073,689162.6479192106,Image,Texture,DNA
Image_Granularity_15_RNA,0.12747353071177123,0.3920713965764064,0.02567338680661876,0.45478168590520374,16031.293059857813,Image,Granularity,RNA
Image_Intensity_MaxIntensity_ER,0.007102849912081972,0.8374369766505932,0.04427817345103792,0.11118199998628683,6250.067102470585,Image,Intensity,ER
Nuclei_Intensity_MinIntensityEdge_AGP,0.0012444288270068915,0.9798501794862627,0.011103064781382463,0.007802326905347782,12497.99445214125,Nuclei,Intensity,AGP
Nuclei_Texture_InfoMeas1_Mito_10_03_256,0.3125737568119389,0.2362213286334806,0.04373867160021526,0.4074662429543652,18864.996290506082,Nuclei,Texture,Mito
Cells_Texture_InfoMeas1_RNA_3_02_256,0.030371141630490126,0.43485457113244685,0.30449412282260135,0.23028016441446172,21430.474691832253,Cells,Texture,RNA
Cells_Texture_SumVariance_DNA_3_02_256,0.011387921293104803,0.8771189194771516,0.05796352817830861,0.0535296310514348,438965.12609194464,Cells,Texture,DNA
Cells_Granularity_5_Mito,0.29738531526752854,0.25430394634347514,0.005364026518184892,0.4429467118708115,28667.970495303445,Cells,Granularity,Mito
Image_Texture_Variance_ER_10_03_256,0.009987224536436419,0.8520264984623194,0.05509398073220221,0.08289229626904206,18740.939926164614,Image,Texture,ER
Cytoplasm_Texture_Entropy_ER_5_02_256,0.011022213018531717,0.8861137431958285,0.04861066978930616,0.05425337399633387,9328.292795656895,Cytoplasm,Texture,ER
Cytoplasm_Intensity_MaxIntensity_DNA,0.0036856044198141573,0.9515321039574782,0.026896992404049237,0.017885299218658366,13802.629326247894,Cytoplasm,Intensity,DNA
Cells_Correlation_K_ER_AGP,0.009220169921835225,0.8961110367737417,0.011362181762392589,0.08330661154203042,8496.007936383441,Cells,Correlation,AGP
Nuclei_Texture_InfoMeas2_ER_3_00_256,0.008173524028956589,0.8736463021355944,0.04446148917188779,0.07371868466356134,10803.717193279084,Nuclei,Texture,ER
Nuclei_Texture_DifferenceEntropy_Mito_10_00_256,0.06634586850169404,0.7396977832132245,0.048422199494727015,0.14553414879035428,7141.513315333206,Nuclei,Texture,Mito
Nuclei_Texture_Entropy_ER_10_02_256,0.005040869629220243,0.9064657955978873,0.04239253700221156,0.04610079777068088,12890.68771411026,Nuclei,Texture,ER
Cytoplasm_Texture_DifferenceEntropy_ER_3_02_256,0.02847919247748404,0.806593917485711,0.06285124088301718,0.10207564915378795,7664.744387383544,Cytoplasm,Texture,ER
Image_Granularity_8_RNA,0.11627285034818961,0.47535158562916496,0.06503276634101954,0.3433427976816259,15149.96725874626,Image,Granularity,RNA
Cytoplasm_RadialDistribution_FracAtD_DNA_2of4,0.016247725521408237,0.6882848246464203,0.01452406350562662,0.2809433863265449,17562.544159651887,Cytoplasm,RadialDistribution,DNA
Nuclei_Texture_DifferenceEntropy_AGP_3_00_256,0.010669180655044979,0.909673096790733,0.04165232845022294,0.03800539410399896,18374.60159271804,Nuclei,Texture,AGP
Nuclei_Correlation_K_AGP_Mito,0.009181613691595767,0.9294848907673858,0.009312274059343439,0.05202122148167492,101242.46299921144,Nuclei,Correlation,AGP
Cells_AreaShape_Zernike_6_4,0.15973452298765858,0.2143795845468389,0.01616853472267381,0.6097173577428286,25687.22297775931,Cells,AreaShape,
Nuclei_Intensity_MeanIntensity_ER,0.01639684008849785,0.9218172141140044,0.009471416886681376,0.0523145289108164,6172.257964520916,Nuclei,Intensity,ER
Image_Texture_InfoMeas2_RNA_5_00_256,0.4341454252002588,0.17788586135048381,0.035732581446919244,0.35223613200233805,164008.93308119735,Image,Texture,RNA
Cytoplasm_Texture_InfoMeas2_AGP_5_00_256,0.006592165317556068,0.9488191856499171,0.021883366005948198,0.022705283026578576,30934.823108063538,Cytoplasm,Texture,AGP
Cells_Texture_Variance_DNA_5_03_256,0.013732417007718269,0.8667483958846107,0.057848076155000615,0.0616711109526704,426604.99705989717,Cells,Texture,DNA
Cells_Texture_DifferenceVariance_AGP_5_00_256,0.004676277046171757,0.8526145792427413,0.10289509730326418,0.039814046407822566,411717.1971250345,Cells,Texture,AGP
Image_Texture_Contrast_ER_5_00_256,0.010526836421312517,0.83358069165042,0.09239960845988401,0.06349286346838333,24888.82980621,Image,Texture,ER
Image_Texture_SumVariance_Mito_10_00_256,0.007624834200528992,0.7341547024563143,0.035556313877418685,0.22266414946573798,37252.97315207678,Image,Texture,Mito
Image_Texture_InfoMeas1_RNA_10_01_256,0.12457293599632344,0.6346606838593343,0.02137112455701533,0.219395255587327,10485.380506023965,Image,Texture,RNA
Cytoplasm_Texture_InverseDifferenceMoment_DNA_3_03_256,0.001357607773299772,0.89049076739087,0.06775757669235964,0.04039404814347063,13991.72499841138,Cytoplasm,Texture,DNA
Cytoplasm_Texture_InfoMeas2_DNA_3_01_256,0.0037254897198153595,0.9786626663563495,0.005761213333262714,0.011850630590572458,3930.6062874678432,Cytoplasm,Texture,DNA
Cytoplasm_Texture_SumAverage_AGP_10_00_256,0.0022924573584552285,0.9631645395072613,0.022467568946363745,0.012075434187919896,8711.416806282454,Cytoplasm,Texture,AGP
Image_Intensity_StdIntensity_RNA_BackgroundOnly,0.010025593015112516,0.800843624078777,0.008386177180958524,0.18074460572515189,41243.54601450965,Image,Intensity,RNA
Nuclei_Texture_InverseDifferenceMoment_AGP_3_01_256,0.009982366947216853,0.915284520310059,0.04302708433943936,0.031706028403284826,19866.86951621973,Nuclei,Texture,AGP
Image_Texture_Variance_RNA_3_01_256,0.009706131674872033,0.8917292394254626,0.021741486524557242,0.07682314237510815,49441.124053186024,Image,Texture,RNA
Nuclei_Texture_SumAverage_Mito_10_02_256,0.025089073759120353,0.8799650953097166,0.012453161790519219,0.08249266914064377,23381.168017280703,Nuclei,Texture,Mito
Nuclei_Texture_SumEntropy_DNA_5_02_256,0.005768870249650987,0.9764713897656814,0.006731729776166037,0.011028010208501702,5922.492829113112,Nuclei,Texture,DNA
Cells_Texture_Entropy_Mito_3_01_256,0.023195735156870324,0.7890110825806644,0.06294826486312212,0.12484491739934316,7551.6286395620145,Cells,Texture,Mito
